ID_AS;Chr_AS;Pos_init_AS;Pos_end_AS;Strand_AS;Name_As;Name_Sense;Chr_Sense;Pos_init_Sense;Pos_end_Sense;Strand_Sense;Id_Sense
ENSG00000229776;6;32032713;32036258;-1;C4B-AS1;C4B;6;32014795;32035418;1;ENSG00000224389
ENSG00000227199;7;116952446;116954334;-1;ST7-AS1;ST7;7;116953238;117230176;1;ENSG00000004866
ENSG00000226367;7;117072072;117146480;-1;ST7-AS2;ST7;7;116953238;117230176;1;ENSG00000004866
ENSG00000242908;3;151751443;151928175;-1;AADACL2-AS1;AADACL2;3;151733916;151761339;1;ENSG00000197953
ENSG00000285051;3;170448639;170860993;1;SLC7A14-AS1;SLC7A14;3;170459548;170586075;-1;ENSG00000013293
ENSG00000240889;7;140695336;140697077;-1;NDUFB2-AS1;NDUFB2;7;140690777;140722790;1;ENSG00000090266
ENSG00000224281;X;119465986;119469128;-1;SLC25A5-AS1;SLC25A5;X;119468422;119471396;1;ENSG00000005022
ENSG00000231310;3;177037405;177047923;1;TBL1XR1-AS1;TBL1XR1;3;177019340;177228000;-1;ENSG00000177565
ENSG00000248724;3;132721750;132874223;1;NPHP3-AS1;NPHP3;3;132680609;132722432;-1;ENSG00000113971
ENSG00000214353;16;70755035;70773251;1;VAC14-AS1;VAC14;16;70687439;70801160;-1;ENSG00000103043
ENSG00000226779;3;175234861;175271096;-1;NAALADL2-AS2;NAALADL2;3;174438573;175810548;1;ENSG00000177694
ENSG00000237978;3;178526505;178937352;-1;KCNMB2-AS1;KCNMB2;3;178272932;178844429;1;ENSG00000197584
ENSG00000232936;10;89645272;89652144;1;PANK1-AS1;PANK1;10;89582988;89645242;-1;ENSG00000152782
ENSG00000238022;1;165215951;165219104;1;LMX1A-AS1;LMX1A;1;165201867;165356715;-1;ENSG00000162761
ENSG00000229862;6;73523618;73570596;1;EEF1A1-AS1;EEF1A1;6;73489308;73525587;-1;ENSG00000156508
ENSG00000257453;12;76030494;76031378;1;PHLDA1-AS1;PHLDA1;12;76025447;76031776;-1;ENSG00000139289
ENSG00000241202;3;147386967;147387453;1;ZIC4-AS1;ZIC4;3;147386046;147406809;-1;ENSG00000174963
ENSG00000260898;15;72782835;72798199;1;ADPGK-AS1;ADPGK;15;72751294;72785846;-1;ENSG00000159322
ENSG00000203307;1;166081183;166087483;1;FAM78B-AS1;FAM78B;1;166057426;166167001;-1;ENSG00000188859
ENSG00000250062;4;86117912;86219926;1;MAPK10-AS1;MAPK10;4;85990007;86594625;-1;ENSG00000109339
ENSG00000259895;16;2464950;2468213;-1;TEDC2-AS1;TEDC2;16;2460086;2464963;1;ENSG00000162062
ENSG00000254815;11;557595;560107;1;LMNTD2-AS1;LMNTD2;11;554850;560738;-1;ENSG00000185522
ENSG00000231441;6;56843928;56864078;1;DST-AS1;DST;6;56457987;56954830;-1;ENSG00000151914
ENSG00000243368;3;183016255;183017808;1;MCCC1-AS1;MCCC1;3;183015218;183116075;-1;ENSG00000078070
ENSG00000243187;3;180680084;180700449;1;CCDC39-AS1;CCDC39;3;180602858;180684942;-1;ENSG00000284862
ENSG00000253327;8;116874424;116876868;1;RAD21-AS1;RAD21;8;116845934;116874776;-1;ENSG00000164754
ENSG00000236795;7;147080934;147097609;-1;CNTNAP2-AS1;CNTNAP2;7;146116002;148420998;1;ENSG00000174469
ENSG00000224057;7;55179750;55188934;-1;EGFR-AS1;EGFR;7;55019017;55211628;1;ENSG00000146648
ENSG00000241570;3;142960650;143001559;1;PAQR9-AS1;PAQR9;3;142949164;142963674;-1;ENSG00000188582
ENSG00000224468;1;183138402;183141282;-1;LAMC1-AS1;LAMC1;1;183023420;183145592;1;ENSG00000135862
ENSG00000229688;7;16210484;16270604;1;CRPPA-AS1;CRPPA;7;16087525;16502504;-1;ENSG00000214960
ENSG00000225473;3;193553213;193555088;1;ATP13A4-AS1;ATP13A4;3;193398967;193593111;-1;ENSG00000127249
ENSG00000226482;3;186851886;186856123;-1;ADIPOQ-AS1;ADIPOQ;3;186842704;186858463;1;ENSG00000181092
ENSG00000233885;3;183806457;183810783;-1;YEATS2-AS1;YEATS2;3;183697797;183812624;1;ENSG00000163872
ENSG00000224855;3;193618609;193627337;-1;OPA1-AS1;OPA1;3;193593144;193697811;1;ENSG00000198836
ENSG00000253930;8;23189279;23190675;1;TNFRSF10A-AS1;TNFRSF10A;8;23190452;23225102;-1;ENSG00000104689
ENSG00000232600;8;144437675;144439971;1;TONSL-AS1;TONSL;8;144428775;144444440;-1;ENSG00000160949
ENSG00000231654;6;166903698;166904835;1;RPS6KA2-AS1;RPS6KA2;6;166409364;166906451;-1;ENSG00000071242
ENSG00000241313;3;149656999;149661364;1;WWTR1-AS1;WWTR1;3;149517235;149736714;-1;ENSG00000018408
ENSG00000229921;6;167992822;167997110;-1;KIF25-AS1;KIF25;6;167996241;168045091;1;ENSG00000125337
ENSG00000231858;2;191021526;191032314;1;STAT4-AS1;STAT4;2;191029576;191151596;-1;ENSG00000138378
ENSG00000241101;3;64103470;64106056;1;PRICKLE2-AS2;PRICKLE2;3;64092236;64445476;-1;ENSG00000163637
ENSG00000230115;3;189238686;189240594;-1;TPRG1-AS2;TPRG1;3;188947214;189325304;1;ENSG00000188001
ENSG00000250116;2;46568256;46580238;-1;RHOQ-AS1;RHOQ;2;46541806;46584688;1;ENSG00000119729
ENSG00000229258;1;211829636;211853703;1;LPGAT1-AS1;LPGAT1;1;211743457;211830763;-1;ENSG00000123684
ENSG00000260088;1;200669507;200694250;1;DDX59-AS1;DDX59;1;200623896;200669907;-1;ENSG00000118197
ENSG00000259488;15;48312353;48331856;-1;DUT-AS1;DUT;15;48331011;48343373;1;ENSG00000128951
ENSG00000249700;4;55363971;55395847;-1;SRD5A3-AS1;SRD5A3;4;55346213;55373100;1;ENSG00000128039
ENSG00000233221;2;130830978;130836994;-1;ARHGEF4-AS1;ARHGEF4;2;130836914;131047263;1;ENSG00000136002
ENSG00000255949;11;67431367;67435399;-1;RPS6KB2-AS1;RPS6KB2;11;67428460;67435401;1;ENSG00000175634
ENSG00000234577;6;152380546;152381564;1;SYNE1-AS1;SYNE1;6;152121687;152637801;-1;ENSG00000131018
ENSG00000261373;16;89711856;89718165;1;VPS9D1-AS1;VPS9D1;16;89707134;89720898;-1;ENSG00000075399
ENSG00000250846;4;65669961;65698029;1;EPHA5-AS1;EPHA5;4;65319563;65670495;-1;ENSG00000145242
ENSG00000248332;11;8060038;8069373;1;TUB-AS1;TUB;11;8019244;8106243;1;ENSG00000166402
ENSG00000249623;4;168647896;168648587;-1;PALLD-AS1;PALLD;4;168497052;168928457;1;ENSG00000129116
ENSG00000235897;3;196318330;196325570;1;TM4SF19-AS1;TM4SF19;3;196319342;196338503;-1;ENSG00000145107
ENSG00000237737;2;74385474;74393882;1;DCTN1-AS1;DCTN1;2;74361154;74392087;-1;ENSG00000204843
ENSG00000257271;11;126543947;126610948;1;KIRREL3-AS1;KIRREL3;11;126423358;127003460;-1;ENSG00000149571
ENSG00000251586;4;105171354;105178063;-1;TET2-AS1;TET2;4;105145875;105279816;1;ENSG00000168769
ENSG00000227145;4;122618983;122689156;1;IL21-AS1;IL21;4;122610108;122621066;-1;ENSG00000138684
ENSG00000247993;5;73446357;73446984;1;FOXD1-AS1;FOXD1;5;73444827;73448777;-1;ENSG00000251493
ENSG00000240449;7;150363777;150372590;-1;REPIN1-AS1;REPIN1;7;150368189;150374044;1;ENSG00000214022
ENSG00000244265;3;150761937;150873554;1;SIAH2-AS1;SIAH2;3;150741125;150763477;-1;ENSG00000181788
ENSG00000240596;3;156215560;156227883;-1;KCNAB1-AS2;KCNAB1;3;156037701;156539138;1;ENSG00000169282
ENSG00000259291;15;90074512;90082207;-1;ZNF710-AS1;ZNF710;15;90001324;90082206;1;ENSG00000140548
ENSG00000227014;7;29988600;30027543;1;FKBP14-AS1;FKBP14;7;30010587;30026702;-1;ENSG00000106080
ENSG00000240541;3;149377778;149386583;1;TM4SF1-AS1;TM4SF1;3;149369022;149377692;-1;ENSG00000169908
ENSG00000248692;4;62071752;62165554;-1;ADGRL3-AS1;ADGRL3;4;61200326;62078335;1;ENSG00000150471
ENSG00000180525;10;649948;669581;1;DIP2C-AS1;DIP2C;10;274190;689668;-1;ENSG00000151240
ENSG00000255082;11;88504576;88524054;1;GRM5-AS1;GRM5;11;88504576;89065982;-1;ENSG00000168959
ENSG00000267169;19;14137146;14171267;1;ADGRL1-AS1;ADGRL1;19;14147743;14206187;-1;ENSG00000072071
ENSG00000253921;5;151753992;151767247;1;ATOX1-AS1;ATOX1;5;151742316;151772532;-1;ENSG00000177556
ENSG00000233693;1;164769116;164774641;-1;PBX1-AS1;PBX1;1;164555584;164899296;1;ENSG00000185630
ENSG00000274259;6;33437363;33454453;-1;SYNGAP1-AS1;SYNGAP1;6;33419661;33453689;1;ENSG00000197283
ENSG00000268592;6;149863494;149919507;1;RAET1E-AS1;RAET1E;6;149883179;149898113;-1;ENSG00000164520
ENSG00000233308;3;191213291;191234605;-1;OSTN-AS1;OSTN;3;191199241;191265615;1;ENSG00000188729
ENSG00000240758;7;128455937;128469197;1;HILPDA-AS1;HILPDA;7;128455849;128458418;1;ENSG00000135245
ENSG00000266933;19;490046;507833;-1;MADCAM1-AS1;MADCAM1;19;489176;505343;1;ENSG00000099866
ENSG00000163915;3;185712528;185729787;1;IGF2BP2-AS1;IGF2BP2;3;185643130;185825042;-1;ENSG00000073792
ENSG00000228536;1;219409039;219459369;-1;LYPLAL1-AS1;LYPLAL1;1;219173869;219212865;1;ENSG00000143353
ENSG00000267432;17;78484882;78503056;1;DNAH17-AS1;DNAH17;17;78423697;78577396;-1;ENSG00000187775
ENSG00000246211;11;74311362;74324705;1;P4HA3-AS1;P4HA3;11;74235801;74311640;-1;ENSG00000149380
ENSG00000197301;12;65851340;65882167;-1;HMGA2-AS1;HMGA2;12;65824460;65966291;1;ENSG00000149948
ENSG00000237009;9;3898642;3901248;1;GLIS3-AS1;GLIS3;9;3824127;4348392;-1;ENSG00000107249
ENSG00000228322;9;4299390;4306046;1;GLIS3-AS2;GLIS3;9;3824127;4348392;-1;ENSG00000107249
ENSG00000279484;2;238152889;238155994;-1;KLHL30-AS1;KLHL30;2;238138668;238152947;1;ENSG00000168427
ENSG00000245711;5;36221055;36221902;1;NADK2-AS1;NADK2;5;36192589;36242279;-1;ENSG00000152620
ENSG00000234070;1;217781198;217785120;-1;SPATA17-AS1;SPATA17;1;217631324;217871696;1;ENSG00000162814
ENSG00000233620;1;216072465;216086917;1;USH2A-AS2;USH2A;1;215622891;216423448;-1;ENSG00000042781
ENSG00000225822;3;196431385;196432530;1;UBXN7-AS1;UBXN7;3;196347662;196432430;-1;ENSG00000163960
ENSG00000224563;3;188562238;188568666;-1;LPP-AS1;LPP;3;188153284;188890671;1;ENSG00000145012
ENSG00000236292;1;216194051;216204366;1;USH2A-AS1;USH2A;1;215622891;216423448;-1;ENSG00000042781
ENSG00000261318;15;66278498;66293357;-1;DIS3L-AS1;DIS3L;15;66293217;66333898;1;ENSG00000166938
ENSG00000236508;3;193307244;193314362;1;ATP13A5-AS1;ATP13A5;3;193274789;193378820;-1;ENSG00000187527
ENSG00000234076;3;188941715;188947639;-1;TPRG1-AS1;TPRG1;3;188947214;189325304;1;ENSG00000188001
ENSG00000221819;16;90028908;90029901;-1;GAS8-AS1;GAS8;16;90019629;90044975;1;ENSG00000141013
ENSG00000224702;1;165210627;165213090;1;LMX1A-AS2;LMX1A;1;165201867;165356715;-1;ENSG00000162761
ENSG00000259843;16;50046429;50066224;-1;HEATR3-AS1;HEATR3;16;50065967;50107272;1;ENSG00000155393
ENSG00000239508;3;155449184;155457753;1;PLCH1-AS1;PLCH1;3;155375580;155745071;-1;ENSG00000114805
ENSG00000242925;3;155485803;155487121;1;PLCH1-AS2;PLCH1;3;155375580;155745071;-1;ENSG00000114805
ENSG00000223910;10;43628817;43674703;1;ZNF32-AS3;ZNF32;10;43643860;43648881;-1;ENSG00000169740
ENSG00000225063;1;205233821;205236867;-1;TMCC2-AS1;TMCC2;1;205227946;205285632;1;ENSG00000133069
ENSG00000226245;10;43643872;43645047;1;ZNF32-AS1;ZNF32;10;43643860;43648881;-1;ENSG00000169740
ENSG00000230565;10;43645942;43648019;1;ZNF32-AS2;ZNF32;10;43643860;43648881;-1;ENSG00000169740
ENSG00000234197;3;186079170;186080947;1;ETV5-AS1;ETV5;3;186046314;186110318;-1;ENSG00000244405
ENSG00000270959;3;188151206;188154057;-1;LPP-AS2;LPP;3;188153284;188890671;1;ENSG00000145012
ENSG00000272146;3;57597531;57600927;1;ARF4-AS1;ARF4;3;57571363;57598220;-1;ENSG00000168374
ENSG00000233303;3;195094588;195096057;1;XXYLT1-AS1;XXYLT1;3;195068284;195271159;-1;ENSG00000173950
ENSG00000230266;3;195147871;195152790;1;XXYLT1-AS2;XXYLT1;3;195068284;195271159;-1;ENSG00000173950
ENSG00000242522;3;183548735;183552326;1;KLHL6-AS1;KLHL6;3;183487551;183555706;-1;ENSG00000172578
ENSG00000235470;10;103479603;103517393;-1;NEURL1-AS1;NEURL1;10;103493705;103592546;1;ENSG00000107954
ENSG00000280693;10;103745966;103755423;1;SH3PXD2A-AS1;SH3PXD2A;10;103594027;103855584;-1;ENSG00000107957
ENSG00000254887;19;42132555;42137099;1;POU2F2-AS1;POU2F2;19;42086110;42196585;-1;ENSG00000028277
ENSG00000234715;7;103445207;103514007;1;SLC26A5-AS1;SLC26A5;7;103352730;103446207;-1;ENSG00000170615
ENSG00000232415;7;74059576;74062284;-1;ELN-AS1;ELN;7;74027789;74069907;1;ENSG00000049540
ENSG00000241818;15;32656084;32673065;-1;SCG5-AS1;SCG5;15;32641676;32697098;1;ENSG00000166922
ENSG00000259721;15;32717270;32719007;-1;GREM1-AS1;GREM1;15;32718004;32745106;1;ENSG00000166923
ENSG00000258738;14;34874343;34876459;1;BAZ1A-AS1;BAZ1A;14;34752731;34875647;-1;ENSG00000198604
ENSG00000259235;15;48187121;48191691;-1;CTXN2-AS1;CTXN2;15;48178122;48203758;1;ENSG00000233932
ENSG00000239718;3;149086332;149102823;1;HLTF-AS1;HLTF;3;149030127;149086554;-1;ENSG00000071794
ENSG00000242049;3;128463594;128472317;1;DNAJB8-AS1;DNAJB8;3;128462437;128466968;-1;ENSG00000179407
ENSG00000244300;3;128489212;128502970;1;GATA2-AS1;GATA2;3;128479427;128493201;-1;ENSG00000179348
ENSG00000237714;5;132184876;132192808;1;P4HA2-AS1;P4HA2;5;132190147;132295315;-1;ENSG00000072682
ENSG00000256628;3;101676475;101679217;1;ZBTB11-AS1;ZBTB11;3;101648889;101677135;-1;ENSG00000066422
ENSG00000251075;4;3049094;3074538;-1;HTT-AS;HTT;4;3041363;3243957;1;ENSG00000197386
ENSG00000258957;14;69183017;69214092;-1;GALNT16-AS1;GALNT16;14;69259277;69357033;1;ENSG00000100626
ENSG00000258957;14;69183017;69214092;-1;GALNT16-AS1;EXD2;14;69191498;69244020;1;ENSG00000081177
ENSG00000224424;3;48847572;48851981;1;PRKAR2A-AS1;PRKAR2A;3;48744597;48847874;-1;ENSG00000114302
ENSG00000226522;7;18892096;18899433;-1;HDAC9-AS1;HDAC9;7;18086949;19002416;1;ENSG00000048052
ENSG00000237286;7;2944035;2947091;1;CARD11-AS1;CARD11;7;2906142;3043867;-1;ENSG00000198286
ENSG00000225706;9;8858127;8864772;1;PTPRD-AS1;PTPRD;9;8314246;10613002;-1;ENSG00000153707
ENSG00000250343;5;147180204;147234859;-1;STK32A-AS1;STK32A;5;147234963;147387855;1;ENSG00000169302
ENSG00000267291;19;38596346;38601694;1;MAP4K1-AS1;MAP4K1;19;38587641;38618882;-1;ENSG00000104814
ENSG00000230461;1;213817751;213988508;-1;PROX1-AS1;PROX1;1;213983181;214041510;1;ENSG00000117707
ENSG00000255120;11;65789051;65790868;-1;OVOL1-AS1;OVOL1;11;65787063;65797214;1;ENSG00000172818
ENSG00000240005;4;26859806;26860632;-1;STIM2-AS1;STIM2;4;26857601;27025381;1;ENSG00000109689
ENSG00000240549;3;63860645;63861819;1;THOC7-AS1;THOC7;3;63833870;63863868;-1;ENSG00000163634
ENSG00000239653;3;64004022;64012148;1;PSMD6-AS2;PSMD6;3;64010550;64024010;-1;ENSG00000163636
ENSG00000243410;3;64011964;64016246;1;PSMD6-AS1;PSMD6;3;64010550;64024010;-1;ENSG00000163636
ENSG00000241560;3;114351771;114388978;1;ZBTB20-AS1;ZBTB20;3;114314500;115147288;-1;ENSG00000181722
ENSG00000242290;3;114445521;114529452;1;ZBTB20-AS5;ZBTB20;3;114314500;115147288;-1;ENSG00000181722
ENSG00000241295;3;114684580;114687609;1;ZBTB20-AS2;ZBTB20;3;114314500;115147288;-1;ENSG00000181722
ENSG00000239946;3;114873114;114876514;1;ZBTB20-AS3;ZBTB20;3;114314500;115147288;-1;ENSG00000181722
ENSG00000242767;3;115100423;115103061;1;ZBTB20-AS4;ZBTB20;3;114314500;115147288;-1;ENSG00000181722
ENSG00000240666;3;155158370;155183285;-1;MME-AS1;MME;3;155024124;155183704;1;ENSG00000196549
ENSG00000244945;5;179595904;179603741;-1;RUFY1-AS1;RUFY1;5;179550554;179610012;1;ENSG00000176783
ENSG00000224116;7;41693884;41779388;1;INHBA-AS1;INHBA;7;41667168;41705834;-1;ENSG00000122641
ENSG00000281501;4;25160641;25201440;1;SEPSECS-AS1;SEPSECS;4;25120014;25160550;-1;ENSG00000109618
ENSG00000226235;1;205373252;205387440;1;LEMD1-AS1;LEMD1;1;205381378;205455954;-1;ENSG00000186007
ENSG00000238062;2;230984368;230996032;-1;SPATA3-AS1;SPATA3;2;230990324;231025055;1;ENSG00000173699
ENSG00000254254;8;56445807;56556513;1;PENK-AS1;PENK;8;56436674;56446671;-1;ENSG00000181195
ENSG00000246528;8;69834087;69854971;1;SLCO5A1-AS1;SLCO5A1;8;69667046;69834978;-1;ENSG00000137571
ENSG00000258777;14;61680723;61695892;-1;HIF1A-AS1;HIF1A;14;61695513;61748259;1;ENSG00000100644
ENSG00000230442;7;123584859;123624957;-1;ASB15-AS1;ASB15;7;123567010;123639481;1;ENSG00000146809
ENSG00000204949;8;123193651;123202743;-1;FAM83A-AS1;FAM83A;8;123178960;123210079;1;ENSG00000147689
ENSG00000259319;14;75423683;75427741;-1;JDP2-AS1;JDP2;14;75427716;75474111;1;ENSG00000140044
ENSG00000215256;14;23938219;24052555;-1;DHRS4-AS1;DHRS4;14;23953734;23969279;1;ENSG00000157326
ENSG00000253661;8;76491200;76683504;-1;ZFHX4-AS1;ZFHX4;8;76681239;76867281;1;ENSG00000091656
ENSG00000253738;8;91059318;91070583;-1;OTUD6B-AS1;OTUD6B;8;91070196;91087095;1;ENSG00000155100
ENSG00000236939;8;103132963;103141520;-1;BAALC-AS2;BAALC;8;103140713;103230305;1;ENSG00000164929
ENSG00000253773;8;95204456;95811254;1;CFAP418-AS1;CFAP418;8;95244913;95269201;-1;ENSG00000156172
ENSG00000224490;2;165933857;165949891;1;TTC21B-AS1;TTC21B;2;165857475;165953851;-1;ENSG00000123607
ENSG00000235024;2;218944629;218961903;-1;CDK5R2-AS1;CDK5R2;2;218959666;218962155;1;ENSG00000171450
ENSG00000250582;4;145497073;145502971;-1;SMAD1-AS2;SMAD1;4;145481194;145559176;1;ENSG00000170365
ENSG00000250902;4;145514615;145517118;-1;SMAD1-AS1;SMAD1;4;145481194;145559176;1;ENSG00000170365
ENSG00000224721;14;75574888;75579652;-1;FLVCR2-AS1;FLVCR2;14;75578620;75663214;1;ENSG00000119686
ENSG00000257621;14;58265365;58298134;-1;PSMA3-AS1;PSMA3;14;58244843;58272012;1;ENSG00000100567
ENSG00000249898;8;6617310;6708224;-1;MCPH1-AS1;MCPH1;8;6406592;6648508;1;ENSG00000147316
ENSG00000253982;8;1761054;1764508;-1;CLN8-AS1;CLN8;8;1755778;1801711;1;ENSG00000182372
ENSG00000234899;17;72067099;72237203;-1;SOX9-AS1;SOX9;17;72121020;72126416;1;ENSG00000125398
ENSG00000228661;11;3854318;3855509;-1;STIM1-AS1;STIM1;11;3854527;4093210;1;ENSG00000167323
ENSG00000235010;10;132181225;132185962;-1;JAKMIP3-AS1;JAKMIP3;10;132036336;132184858;1;ENSG00000188385
ENSG00000253133;8;41509593;41578421;-1;GPAT4-AS1;GPAT4;8;41577187;41625001;1;ENSG00000158669
ENSG00000253133;8;41509593;41578421;-1;GPAT4-AS1;GINS4;8;41529218;41545030;1;ENSG00000147536
ENSG00000255276;11;4137116;4138257;-1;RRM1-AS1;RRM1;11;4094707;4138932;1;ENSG00000167325
ENSG00000197536;5;132410636;132488702;1;IRF1-AS1;IRF1;5;132440440;132508719;-1;ENSG00000125347
ENSG00000248152;4;112973272;113071962;-1;ANK2-AS1;ANK2;4;112818032;113384221;1;ENSG00000145362
ENSG00000226627;11;70626441;70635658;1;SHANK2-AS1;SHANK2;11;70467854;71252577;-1;ENSG00000162105
ENSG00000236262;11;70646165;70647562;1;SHANK2-AS2;SHANK2;11;70467854;71252577;-1;ENSG00000162105
ENSG00000223534;6;32659880;32660729;1;HLA-DQB1-AS1;HLA-DQB1;6;32659467;32668383;-1;ENSG00000179344
ENSG00000171671;11;70862790;70865115;1;SHANK2-AS3;SHANK2;11;70467854;71252577;-1;ENSG00000162105
ENSG00000272620;4;7754077;7778928;1;AFAP1-AS1;AFAP1;4;7758714;7939926;-1;ENSG00000196526
ENSG00000251497;12;123081384;123084744;1;PITPNM2-AS1;PITPNM2;12;122983480;123151090;-1;ENSG00000090975
ENSG00000258708;14;37171888;37173811;1;SLC25A21-AS1;SLC25A21;14;36677921;37172606;-1;ENSG00000183032
ENSG00000186615;14;55496786;55580888;-1;KTN1-AS1;KTN1;14;55559072;55701526;1;ENSG00000126777
ENSG00000242902;7;128850162;128862626;-1;FLNC-AS1;FLNC;7;128830406;128859274;1;ENSG00000128591
ENSG00000225442;17;17076038;17077752;-1;MPRIP-AS1;MPRIP;17;17042457;17217679;1;ENSG00000133030
ENSG00000257038;11;73307235;73309361;-1;ARHGEF17-AS1;ARHGEF17;11;73308276;73369388;1;ENSG00000110237
ENSG00000250174;3;123689644;123692407;1;MYLK-AS2;MYLK;3;123610049;123884332;-1;ENSG00000065534
ENSG00000255311;11;83643602;83725390;1;DLG2-AS2;DLG2;11;83455012;85627922;-1;ENSG00000150672
ENSG00000235706;14;95157645;95181475;1;DICER1-AS1;DICER1;14;95086228;95158010;-1;ENSG00000100697
ENSG00000227751;1;17406760;17407382;1;RCC2-AS1;RCC2;1;17406760;17439677;-1;ENSG00000179051
ENSG00000232892;1;163161675;163213023;1;RGS5-AS1;RGS5;1;163111121;163321791;-1;ENSG00000143248
ENSG00000238057;2;144517978;144521477;1;ZEB2-AS1;ZEB2;2;144364364;144521057;-1;ENSG00000169554
ENSG00000259736;15;90620007;90717141;-1;CRTC3-AS1;CRTC3;15;90529923;90645345;1;ENSG00000140577
ENSG00000226876;1;246108626;246113866;1;SMYD3-AS1;SMYD3;1;245749342;246507312;-1;ENSG00000185420
ENSG00000255390;11;6621451;6622322;1;DCHS1-AS1;DCHS1;11;6621330;6655809;-1;ENSG00000166341
ENSG00000234678;1;201995696;202010463;-1;ELF3-AS1;ELF3;1;202007945;202017183;1;ENSG00000163435
ENSG00000247699;5;160195744;160204826;-1;FABP6-AS1;FABP6;5;160187367;160238735;1;ENSG00000170231
ENSG00000245928;4;75980790;76005942;1;SDAD1-AS1;SDAD1;4;75940950;75990962;-1;ENSG00000198301
ENSG00000255100;11;76782581;76783062;-1;TSKU-AS1;TSKU;11;76782251;76798153;1;ENSG00000182704
ENSG00000197308;10;8050450;8053484;-1;GATA3-AS1;GATA3;10;8045378;8075198;1;ENSG00000107485
ENSG00000236244;1;234268583;234272500;-1;SLC35F3-AS1;SLC35F3;1;233904676;234324511;1;ENSG00000183780
ENSG00000226800;19;3607247;3613930;1;CACTIN-AS1;CACTIN;19;3610645;3626815;-1;ENSG00000105298
ENSG00000255679;11;96447132;96506826;-1;JRKL-AS1;JRKL;11;96389989;96507574;1;ENSG00000183340
ENSG00000234945;2;27335520;27342599;1;GTF3C2-AS1;GTF3C2;2;27325849;27356999;-1;ENSG00000115207
ENSG00000234072;2;27356246;27367622;1;GTF3C2-AS2;GTF3C2;2;27325849;27356999;-1;ENSG00000115207
ENSG00000229463;1;235839483;235840182;1;LYST-AS1;LYST;1;235661041;235883640;-1;ENSG00000143669
ENSG00000253210;8;141124717;141130070;-1;DENND3-AS1;DENND3;8;141117278;141195808;1;ENSG00000105339
ENSG00000229531;1;174934947;174954261;-1;RABGAP1L-AS1;RABGAP1L;1;174159410;174995308;1;ENSG00000152061
ENSG00000253764;8;1971153;1974768;-1;KBTBD11-AS1;KBTBD11;8;1973677;2006936;1;ENSG00000176595
ENSG00000203706;1;210231456;210234047;-1;SERTAD4-AS1;SERTAD4;1;210232796;210246631;1;ENSG00000082497
ENSG00000265451;2;121530422;121532705;1;CLASP1-AS1;CLASP1;2;121337776;121649476;-1;ENSG00000074054
ENSG00000179428;7;22725395;22727620;-1;IL6-AS1;IL6;7;22725884;22732002;1;ENSG00000136244
ENSG00000259583;15;100892343;100919391;-1;ALDH1A3-AS1;ALDH1A3;15;100877714;100916626;1;ENSG00000184254
ENSG00000180139;10;88932390;88940820;1;ACTA2-AS1;ACTA2;10;88935074;88991339;-1;ENSG00000107796
ENSG00000259234;15;79123939;79283964;-1;ANKRD34C-AS1;ANKRD34C;15;79282722;79298239;1;ENSG00000235711
ENSG00000259343;15;81324338;81518200;1;TMC3-AS1;TMC3;15;81331088;81374213;-1;ENSG00000188869
ENSG00000261423;15;72407778;72475168;-1;TMEM202-AS1;TMEM202;15;72398302;72408367;1;ENSG00000187806
ENSG00000247809;15;96110040;96327361;-1;NR2F2-AS1;NR2F2;15;96325938;96340263;1;ENSG00000185551
ENSG00000237986;10;11071541;11105773;-1;CELF2-AS2;CELF2;10;10798397;11336675;1;ENSG00000048740
ENSG00000181800;10;11316833;11319884;-1;CELF2-AS1;CELF2;10;10798397;11336675;1;ENSG00000048740
ENSG00000244879;15;50354950;50372202;1;GABPB1-AS1;GABPB1;15;50275389;50355408;-1;ENSG00000104064
ENSG00000261183;15;40835808;40844409;-1;SPINT1-AS1;SPINT1;15;40844018;40858207;1;ENSG00000166145
ENSG00000261801;15;73908071;73928248;-1;LOXL1-AS1;LOXL1;15;73925989;73952137;1;ENSG00000129038
ENSG00000268324;3;46557398;46559694;1;LRRC2-AS1;LRRC2;3;46515385;46606948;-1;ENSG00000163827
ENSG00000236756;10;73247360;73276984;1;DNAJC9-AS1;DNAJC9;10;73183362;73247255;-1;ENSG00000213551
ENSG00000229739;1;186423481;186521147;1;PDC-AS1;PDC;1;186443566;186461114;-1;ENSG00000116703
ENSG00000224358;1;165768929;165775176;1;TMCO1-AS1;TMCO1;1;165724293;165827755;-1;ENSG00000143183
ENSG00000261656;16;66469796;66481230;-1;BEAN1-AS1;BEAN1;16;66427295;66493529;1;ENSG00000166546
ENSG00000117242;1;20642657;20652193;-1;PINK1-AS;PINK1;1;20633458;20651511;1;ENSG00000158828
ENSG00000237919;1;70013982;70031222;-1;LRRC7-AS1;LRRC7;1;69567922;70151945;1;ENSG00000033122
ENSG00000260305;15;88252730;88271066;1;NTRK3-AS1;NTRK3;15;87859751;88256791;-1;ENSG00000140538
ENSG00000229589;3;38451027;38454820;-1;ACVR2B-AS1;ACVR2B;3;38453890;38493142;1;ENSG00000114739
ENSG00000205913;16;2737076;2752600;-1;SRRM2-AS1;SRRM2;16;2752626;2772538;1;ENSG00000167978
ENSG00000267852;19;7390522;7395039;-1;ARHGEF18-AS1;ARHGEF18;19;7348937;7472485;1;ENSG00000104880
